pincode,state,locality_name,area_type,year,population,total_crimes,crime_rate_per_100k,murder_cases,rape_cases,kidnapping_cases,robbery_cases,theft_cases,burglary_cases,fraud_cases,domestic_violence_cases,crimes_against_women,crimes_against_tourists,insurgency_incidents,flood_events,flood_affected_population,landslide_events,landslide_affected_population,earthquake_events,max_earthquake_magnitude,lightning_strikes,forest_fires,cyclone_events,road_accidents,road_fatalities,road_injuries,railway_accidents,aviation_incidents,emergency_response_time_minutes,annual_rainfall_mm,rainfall_variability_coefficient,max_temperature_celsius,min_temperature_celsius,extreme_weather_days,monsoon_onset_deviation_days,hospitals_per_100k,police_stations_per_100k,fire_stations_per_100k,mobile_network_coverage_percent,internet_connectivity_percent,road_connectivity_index,power_supply_reliability_percent,crime_score,natural_hazard_score,transport_safety_score,infrastructure_score,composite_safety_score,risk_category
783079,Assam,Dibrugarh Old,Commercial Hub,2019,12085,18,148.94,0,1,3,0,8,3,3,2,9,0,0,5,1738,1,512,1,5.1,14,0,1,8,0,15,1,0,8.9,3150.3,0.369,33.4,10.0,25,10,58.1,7.4,15.0,66.4,128.6,89.2,100.5,81.38,58,100.0,56.39,76.52,Safe
783079,Assam,Dibrugarh Old,Commercial Hub,2020,12205,18,147.48,0,1,8,0,5,3,1,4,8,0,5,3,3368,1,765,4,7.3,14,0,1,8,0,7,1,0,35.1,1406.4,0.371,31.3,10.0,17,2,46.9,35.9,4.3,80.6,92.9,98.9,80.3,81.56,52,100.0,65.92,75.74,Safe
783079,Assam,Dibrugarh Old,Commercial Hub,2021,12326,58,470.55,1,7,15,5,14,9,7,7,20,0,2,3,2784,3,736,0,0.0,11,0,1,3,0,6,4,0,27.6,2200.6,0.123,33.5,14.4,17,-1,51.0,27.8,18.5,94.7,81.1,142.9,88.8,41.18,64,100.0,73.1,65.92,Safe
783079,Assam,Dibrugarh Old,Commercial Hub,2022,12447,43,345.46,1,6,10,3,14,6,3,4,21,0,3,5,956,4,892,2,4.7,10,0,0,6,0,14,0,0,10.9,861.5,0.243,30.6,14.5,15,-7,34.9,35.8,16.4,78.0,54.8,89.6,121.1,56.82,34,100.0,66.55,61.74,Moderate Risk
783079,Assam,Dibrugarh Old,Commercial Hub,2023,12568,19,151.18,0,3,3,1,6,5,1,1,10,0,2,8,3244,2,173,0,0.0,15,0,0,7,0,9,0,0,10.1,1104.5,0.115,32.2,8.9,17,-11,21.1,23.5,8.8,77.0,107.0,144.6,89.2,81.1,40,100.0,60.49,71.43,Safe
783079,Assam,Dibrugarh Old,Commercial Hub,2024,12689,32,252.19,0,4,8,0,11,7,2,2,11,0,3,4,1292,3,563,2,6.9,15,0,0,6,0,5,1,0,15.2,2368.7,0.236,32.6,8.4,18,-12,77.6,16.1,5.4,78.4,98.7,142.1,109.8,68.48,46,100.0,76.25,70.39,Safe
783082,Assam,Barpeta North,Rural,2019,1789,0,0.0,0,0,0,0,0,0,0,0,0,0,6,4,372,1,96,2,4.0,13,1,1,1,0,1,0,0,71.3,3265.1,0.286,32.0,11.4,34,-14,13.2,7.1,8.9,58.4,29.4,47.4,46.7,100.0,52,100.0,28.6,78.46,Safe
783082,Assam,Barpeta North,Rural,2020,1807,2,110.68,0,0,0,0,1,1,0,1,1,0,5,7,516,5,96,3,6.2,9,2,0,0,0,0,0,0,55.7,3583.0,0.123,29.8,18.5,27,-10,18.7,2.7,0.9,86.3,21.8,35.9,43.2,86.16,0,95.0,30.13,56.92,Moderate Risk
783082,Assam,Barpeta North,Rural,2021,1825,2,109.59,0,0,0,0,1,1,0,0,1,0,8,6,303,1,96,3,4.3,6,5,0,1,0,2,0,0,22.9,937.4,0.304,31.2,17.9,13,2,28.0,6.1,6.4,56.4,42.5,30.7,43.4,86.3,10,100.0,29.26,61.13,Moderate Risk
783082,Assam,Barpeta North,Rural,2022,1843,2,108.52,0,0,0,0,0,1,1,0,0,0,9,4,94,0,0,1,4.4,10,1,0,0,0,0,0,0,43.3,2379.7,0.311,29.9,15.1,15,-7,20.7,16.1,6.7,70.7,30.9,30.3,53.9,86.44,64,95.0,34.97,76.7,Safe
783082,Assam,Barpeta North,Rural,2023,1860,1,53.76,0,0,1,0,0,0,0,0,0,0,7,5,214,4,147,1,4.5,14,3,0,0,0,0,0,0,67.7,2215.9,0.362,35.1,18.3,26,9,11.4,17.8,4.1,80.6,28.5,24.1,55.0,93.28,22,95.0,33.73,66.37,Safe
783082,Assam,Barpeta North,Rural,2024,1878,0,0.0,0,0,0,0,0,0,0,0,1,0,4,6,217,2,168,1,4.4,10,4,1,0,0,0,0,0,49.8,1143.4,0.266,29.0,13.4,17,-17,21.6,13.1,2.9,84.4,27.1,53.0,56.4,100.0,22,95.0,39.45,69.29,Safe
783109,Assam,Barpeta Market,Border Area,2019,4080,4,98.04,0,1,1,0,1,0,1,0,3,0,8,3,368,1,320,1,3.0,11,0,0,0,0,0,0,0,49.4,2625.9,0.174,35.7,12.5,23,14,22.3,5.6,6.5,91.3,24.9,58.1,65.6,87.75,70,95.0,39.5,79.41,Safe
783109,Assam,Barpeta Market,Border Area,2020,4120,13,315.53,1,2,1,0,6,1,2,1,5,0,6,4,933,6,396,2,6.7,13,0,0,2,0,2,0,0,62.0,2684.2,0.243,29.2,12.4,21,-11,27.8,3.1,10.3,68.4,56.7,28.2,47.1,60.56,28,100.0,29.8,57.58,Moderate Risk
783109,Assam,Barpeta Market,Border Area,2021,4161,18,432.59,0,3,2,1,8,4,0,0,4,0,13,6,370,1,57,3,4.2,16,0,0,1,0,1,0,0,39.5,1871.2,0.307,30.8,15.7,19,12,16.1,15.4,6.3,76.5,60.4,59.5,44.3,45.93,40,100.0,36.98,56.77,Moderate Risk
783109,Assam,Barpeta Market,Border Area,2022,4202,3,71.39,0,0,0,0,2,1,0,0,1,0,13,4,696,3,42,0,0.0,13,0,2,0,0,0,0,0,44.9,2701.7,0.268,32.0,15.0,24,18,13.7,10.6,10.4,60.9,31.5,49.2,47.0,91.08,58,95.0,30.88,76.11,Safe
783109,Assam,Barpeta Market,Border Area,2023,4243,7,164.98,0,0,2,1,2,1,1,2,2,0,6,9,521,4,56,3,3.6,13,0,0,1,0,2,0,0,62.0,1967.7,0.205,29.9,15.1,25,-15,30.5,3.4,6.3,77.9,52.0,38.1,64.5,79.38,4,100.0,35.97,57.58,Moderate Risk
783109,Assam,Barpeta Market,Border Area,2024,4284,13,303.45,0,3,2,0,3,3,2,4,8,0,16,3,285,1,310,4,5.3,10,0,0,0,0,0,0,0,37.1,2664.8,0.209,37.2,14.0,19,3,23.9,13.1,3.8,93.7,23.5,57.4,62.3,62.07,52,95.0,42.94,65.37,Safe
783113,Assam,Silchar Central,Semi-Urban,2019,9018,21,232.87,1,4,2,0,6,5,3,2,11,0,3,1,1405,4,799,1,7.0,13,0,1,3,0,4,0,0,9.2,2305.9,0.144,32.5,9.9,20,17,21.8,17.2,10.8,61.2,40.4,55.7,89.3,70.89,64,100.0,43.06,73.32,Safe
783113,Assam,Silchar Central,Semi-Urban,2020,9108,18,197.63,0,4,4,1,5,3,1,1,8,0,2,4,1202,4,730,3,4.9,13,0,0,1,0,1,0,0,40.2,1348.5,0.177,28.8,12.1,18,-5,47.0,13.4,13.9,71.1,97.0,99.6,69.7,75.3,34,100.0,53.5,66.9,Safe
783113,Assam,Silchar Central,Semi-Urban,2021,9198,24,260.93,0,3,4,2,9,2,4,2,8,0,3,4,1598,2,114,2,4.4,12,0,0,6,0,11,0,0,26.4,3524.3,0.166,31.2,12.7,17,0,53.0,12.8,3.9,61.4,75.2,52.4,65.7,67.38,52,100.0,46.28,68.81,Safe
783113,Assam,Silchar Central,Semi-Urban,2022,9288,20,215.33,0,1,9,0,4,3,3,2,9,0,2,1,1443,3,142,1,7.1,19,0,0,1,0,0,0,0,23.0,3059.7,0.183,33.2,8.2,20,17,33.1,6.3,8.4,73.0,41.1,46.8,81.3,73.08,70,100.0,40.85,75.66,Safe
783113,Assam,Silchar Central,Semi-Urban,2023,9378,26,277.24,0,6,4,2,9,1,4,1,10,0,3,5,2105,1,857,2,4.1,8,0,1,3,0,6,0,0,30.5,1630.6,0.163,32.7,9.6,23,0,49.4,25.1,12.2,65.7,85.9,69.4,70.9,65.34,52,100.0,54.28,68.9,Safe
783113,Assam,Silchar Central,Semi-Urban,2024,9469,22,232.34,0,1,4,4,8,5,0,2,5,0,0,5,1734,4,705,1,3.7,16,0,1,2,0,4,0,0,39.3,2289.8,0.168,36.9,15.7,19,10,24.9,21.3,2.4,81.6,74.6,86.3,81.6,70.96,40,100.0,51.91,67.03,Safe
783118,Assam,Tinsukia North,Industrial Area,2019,23204,47,202.55,0,5,7,3,14,11,7,6,18,0,3,3,3086,2,1946,0,0.0,22,0,0,3,0,2,0,0,11.3,1776.6,0.387,37.9,9.9,21,-1,61.1,30.4,6.7,89.1,77.0,71.3,90.4,74.68,70,100.0,66.29,78.77,Safe
783118,Assam,Tinsukia North,Industrial Area,2020,23436,23,98.14,0,2,8,1,6,4,2,5,12,0,4,3,2999,3,1877,1,3.0,17,0,0,17,0,14,0,0,32.9,2280.7,0.317,31.0,13.6,16,-17,49.7,17.2,14.6,61.6,85.7,113.0,93.5,87.73,58,100.0,59.87,79.09,Safe
783118,Assam,Tinsukia North,Industrial Area,2021,23668,74,312.66,1,8,24,6,19,8,8,9,28,0,1,4,1640,4,2185,0,0.0,6,0,1,6,0,6,0,0,12.6,3894.8,0.275,36.7,10.3,25,-12,52.6,30.6,9.5,97.8,64.2,107.8,73.5,60.92,52,100.0,68.04,68.73,Safe
783118,Assam,Tinsukia North,Industrial Area,2022,23900,61,255.23,2,11,16,6,17,7,2,4,34,0,0,3,5521,4,1965,1,3.5,8,0,0,10,0,17,0,0,41.8,1092.6,0.304,34.8,15.4,26,16,14.9,7.9,6.9,75.7,83.3,94.5,66.9,68.1,52,100.0,41.49,68.58,Safe
783118,Assam,Tinsukia North,Industrial Area,2023,24132,63,261.06,2,5,15,1,23,16,1,12,28,0,2,5,2541,3,1837,1,6.1,8,0,0,8,0,10,0,0,15.7,1450.5,0.182,34.2,9.8,23,-5,55.0,21.7,10.5,74.4,106.0,114.8,86.5,67.37,46,100.0,64.38,68.82,Safe
783118,Assam,Tinsukia North,Industrial Area,2024,24364,65,266.79,0,7,10,5,27,14,2,6,28,0,2,5,6743,1,503,2,3.2,14,0,1,15,0,32,0,0,39.8,3609.2,0.377,33.1,15.9,11,7,14.5,12.2,18.5,93.7,84.3,61.3,68.0,66.65,52,100.0,41.23,68.05,Safe
783127,Assam,Nagaon South,Industrial Area,2019,16198,65,401.28,0,6,15,3,23,10,8,3,22,0,2,4,2983,3,1406,1,7.4,12,0,1,8,0,10,0,0,24.1,3639.7,0.378,35.2,17.7,19,9,30.0,5.1,5.2,80.5,104.1,112.1,115.3,49.84,52,100.0,54.77,63.52,Moderate Risk
783127,Assam,Nagaon South,Industrial Area,2020,16360,47,287.29,1,7,6,0,20,6,7,6,23,0,0,5,4872,5,1196,1,5.8,10,0,0,9,0,15,0,0,34.7,3525.6,0.12,32.2,17.7,17,9,20.9,24.8,11.2,87.4,64.7,112.8,71.5,64.09,34,100.0,55.41,63.17,Moderate Risk
783127,Assam,Nagaon South,Industrial Area,2021,16521,45,272.38,0,6,10,3,16,7,3,9,25,0,1,4,4141,5,975,3,3.9,11,0,1,5,0,4,0,0,42.6,977.1,0.277,36.0,13.4,20,9,31.8,6.3,16.0,66.3,44.1,61.2,90.5,65.95,28,100.0,42.9,60.77,Moderate Risk
783127,Assam,Nagaon South,Industrial Area,2022,16683,20,119.88,0,2,4,1,4,5,4,4,11,0,1,6,4909,0,0,4,4.3,7,0,2,6,0,13,0,0,8.6,3475.6,0.281,29.6,9.3,30,5,60.1,34.4,12.7,81.5,66.3,86.9,108.0,85.01,40,100.0,71.42,73.9,Safe
783127,Assam,Nagaon South,Industrial Area,2023,16845,44,261.21,2,5,10,1,20,5,1,2,15,0,0,6,3774,3,736,2,6.5,20,0,0,8,0,16,0,0,43.2,2148.0,0.1,31.7,8.8,24,-18,60.0,8.2,5.4,85.5,81.6,108.9,91.2,67.35,34,100.0,61.46,64.92,Moderate Risk
783127,Assam,Nagaon South,Industrial Area,2024,17007,22,129.36,0,4,2,2,6,5,3,4,12,0,3,6,3864,3,1417,2,6.5,7,0,0,2,0,3,0,0,22.3,3054.3,0.188,29.3,9.6,16,-11,43.1,12.9,7.6,73.0,49.8,55.8,117.2,83.83,34,100.0,52.99,69.84,Safe
783135,Assam,Guwahati New,Urban,2019,14803,17,114.84,0,2,2,1,6,3,3,1,6,1,0,6,935,4,172,4,3.2,20,0,1,8,0,17,0,0,39.5,831.9,0.396,35.7,12.3,19,-6,28.2,17.3,15.9,96.0,102.7,95.2,96.9,85.64,16,100.0,56.64,65.44,Safe
783135,Assam,Guwahati New,Urban,2020,14951,43,287.61,1,5,9,3,17,5,3,7,18,1,4,5,4141,0,0,1,4.9,6,0,0,6,0,10,0,0,10.7,969.2,0.125,28.6,19.5,25,-10,19.3,22.0,22.0,82.8,82.6,125.8,78.5,64.05,64,100.0,55.95,72.21,Safe
783135,Assam,Guwahati New,Urban,2021,15099,25,165.57,0,4,7,2,10,2,0,1,7,0,2,7,1342,3,648,1,3.9,12,0,0,5,0,4,0,0,20.1,1004.4,0.36,32.2,18.5,22,12,41.2,15.0,12.0,70.0,120.5,87.3,116.7,79.3,34,100.0,57.32,68.69,Safe
783135,Assam,Guwahati New,Urban,2022,15247,44,288.58,0,4,7,5,20,7,1,2,18,0,1,4,4370,2,264,1,6.1,18,0,0,7,0,7,0,0,18.3,3380.6,0.264,33.7,14.4,20,-8,44.3,32.0,13.3,70.3,69.6,126.5,129.7,63.93,58,100.0,72.99,72.07,Safe
783135,Assam,Guwahati New,Urban,2023,15395,27,175.38,2,4,4,0,8,5,4,3,11,3,1,3,2039,3,894,1,6.7,7,0,0,8,0,19,0,0,19.1,1964.4,0.252,35.0,18.1,12,0,50.9,25.1,2.4,77.1,62.1,77.0,106.9,78.08,58,100.0,62.57,75.98,Safe
783135,Assam,Guwahati New,Urban,2024,15543,8,51.47,0,0,2,0,4,2,0,1,5,2,5,6,1899,2,472,2,5.7,8,0,0,4,0,6,2,0,14.9,1791.4,0.189,29.9,16.1,17,12,62.5,39.1,18.2,66.1,48.8,108.4,136.8,93.57,40,100.0,79.11,77.66,Safe
783136,Assam,Silchar Colony,Industrial Area,2019,13116,31,236.35,0,6,6,2,11,2,4,3,17,0,3,4,1539,2,718,1,5.7,15,0,0,6,0,7,0,0,31.2,942.2,0.135,37.9,19.5,23,-14,44.0,9.3,3.2,74.4,45.2,76.7,100.9,70.46,58,100.0,52.55,72.31,Safe
783136,Assam,Silchar Colony,Industrial Area,2020,13247,36,271.76,0,2,6,6,15,6,1,4,10,0,1,3,1732,1,828,8,5.7,13,0,1,6,0,13,0,0,19.8,3130.5,0.238,37.3,19.1,23,-3,27.2,6.0,9.6,90.4,57.3,60.7,89.0,66.03,28,100.0,44.67,60.98,Moderate Risk
783136,Assam,Silchar Colony,Industrial Area,2021,13378,48,358.8,2,7,9,7,14,6,3,6,25,0,1,4,3743,3,167,1,5.4,13,0,0,2,0,4,0,0,41.8,1816.7,0.351,30.1,10.4,24,-17,50.4,38.6,14.1,81.5,89.6,70.9,86.8,55.15,52,100.0,65.14,66.42,Safe
783136,Assam,Silchar Colony,Industrial Area,2022,13509,49,362.72,1,7,11,3,15,7,5,3,23,0,4,1,1550,3,837,0,0.0,12,0,0,1,0,0,0,0,26.1,3520.9,0.247,36.1,19.3,23,3,55.5,35.4,18.7,96.3,114.5,104.2,96.6,54.66,76,100.0,73.47,74.28,Safe
783136,Assam,Silchar Colony,Industrial Area,2023,13641,45,329.89,1,5,9,4,17,6,3,3,12,0,1,2,1618,7,250,1,6.8,11,0,0,6,0,10,0,0,22.1,3643.9,0.369,32.9,8.3,25,0,14.0,16.3,13.1,84.2,89.0,78.5,119.2,58.76,40,100.0,51.26,62.69,Moderate Risk
783136,Assam,Silchar Colony,Industrial Area,2024,13772,15,108.92,0,2,6,1,4,1,1,1,4,0,1,3,2057,0,0,1,6.4,15,0,1,5,0,12,0,0,30.1,1262.2,0.373,34.8,16.0,18,-17,37.1,36.8,8.2,70.4,66.7,55.6,99.1,86.39,76,100.0,58.54,83.89,Very Safe
783138,Assam,Nagaon Bazaar,Tea Garden,2019,2150,3,139.53,0,0,0,0,1,2,0,0,0,0,2,1,277,3,181,0,0.0,11,0,0,0,0,0,0,0,59.4,1460.5,0.156,33.1,8.4,17,-5,30.6,10.9,3.1,97.2,69.8,74.5,68.8,82.56,76,95.0,47.76,80.22,Very Safe
783138,Assam,Nagaon Bazaar,Tea Garden,2020,2172,2,92.08,0,0,0,1,1,0,0,0,2,0,1,5,521,1,86,0,0.0,9,0,0,0,0,0,0,0,38.2,2572.8,0.147,29.8,15.0,18,-9,36.1,16.3,4.8,77.1,46.3,57.8,53.7,88.49,64,95.0,44.21,78.34,Safe
783138,Assam,Nagaon Bazaar,Tea Garden,2021,2193,2,91.2,0,0,0,0,2,0,0,0,0,0,2,6,452,1,59,1,5.3,7,0,1,1,0,1,0,0,33.5,1854.7,0.125,29.7,18.4,21,0,11.5,4.5,5.3,94.5,69.6,52.1,53.0,88.6,52,100.0,33.74,74.98,Safe
783138,Assam,Nagaon Bazaar,Tea Garden,2022,2215,2,90.29,0,0,0,0,1,1,0,0,0,0,0,2,526,2,126,2,4.2,4,0,0,0,0,0,0,0,50.5,1491.5,0.378,35.6,19.2,25,-15,28.1,10.0,3.0,76.2,27.3,50.7,73.7,88.71,64,95.0,40.99,78.1,Safe
783138,Assam,Nagaon Bazaar,Tea Garden,2023,2236,3,134.17,0,0,0,0,3,0,0,3,4,0,0,6,564,4,57,3,6.1,10,0,1,0,0,0,0,0,54.6,1750.3,0.216,30.8,13.4,18,16,11.2,20.2,10.1,95.4,40.1,62.2,75.9,83.23,22,95.0,45.21,64.0,Moderate Risk
783138,Assam,Nagaon Bazaar,Tea Garden,2024,2258,1,44.29,0,0,0,0,1,0,0,0,0,0,5,4,463,3,192,0,0.0,8,0,1,0,0,0,0,0,38.1,2209.1,0.384,36.6,18.4,19,19,12.7,13.5,11.6,70.1,67.1,54.5,51.0,94.46,58,95.0,34.49,77.66,Safe
783162,Assam,Dibrugarh Market,Commercial Hub,2019,24628,40,162.42,1,4,6,1,16,7,5,5,20,0,1,4,5582,1,375,3,4.6,14,0,0,8,0,17,0,0,35.7,1409.1,0.184,37.3,17.6,26,12,70.6,22.1,19.0,97.8,131.2,138.9,150.1,79.7,52,100.0,84.9,76.98,Safe
783162,Assam,Dibrugarh Market,Commercial Hub,2020,24875,59,237.19,1,7,14,2,26,8,1,5,21,0,3,6,6039,1,1454,1,3.3,15,0,0,8,0,16,0,0,7.8,3958.2,0.12,28.8,19.0,22,10,45.0,5.7,12.3,84.7,69.6,85.4,88.3,70.35,52,100.0,52.22,70.45,Safe
783162,Assam,Dibrugarh Market,Commercial Hub,2021,25121,111,441.86,1,15,23,3,41,18,10,7,42,0,2,4,6076,3,1435,1,3.6,10,0,1,7,0,12,0,0,27.8,3006.4,0.374,30.0,17.9,30,-15,68.6,35.1,17.6,68.1,64.3,103.2,121.6,44.77,52,100.0,76.48,63.92,Moderate Risk
783162,Assam,Dibrugarh Market,Commercial Hub,2022,25367,129,508.53,1,15,26,8,47,20,12,14,54,0,1,4,6107,1,980,3,4.7,11,0,0,11,0,22,0,0,31.9,2868.7,0.152,31.7,9.9,18,-2,54.0,26.5,17.4,72.1,67.3,76.6,98.2,36.43,52,100.0,62.04,59.56,Moderate Risk
783162,Assam,Dibrugarh Market,Commercial Hub,2023,25613,79,308.44,1,14,11,9,23,13,8,5,43,0,3,1,4119,3,954,2,5.2,12,0,0,6,0,13,0,0,15.1,3644.1,0.342,30.8,10.0,17,4,53.4,30.7,23.9,67.2,93.4,133.7,111.2,61.45,64,100.0,72.99,73.0,Safe
783162,Assam,Dibrugarh Market,Commercial Hub,2024,25860,56,216.55,2,9,11,6,19,5,4,5,33,0,4,4,7646,6,808,1,4.7,9,0,0,6,0,11,0,0,22.4,2250.2,0.343,37.1,19.5,16,-6,59.2,30.6,10.9,64.1,48.2,132.9,111.7,72.93,34,100.0,74.14,68.14,Safe
783186,Assam,Nagaon North,Hill Station,2019,4534,5,110.28,0,0,1,0,3,1,0,0,1,0,0,5,1355,2,131,3,3.3,13,3,1,1,0,2,0,0,46.4,3967.0,0.231,27.0,2.3,22,9,17.3,10.7,13.3,87.5,75.2,44.2,59.1,86.22,22,100.0,36.79,65.45,Safe
783186,Assam,Nagaon North,Hill Station,2020,4580,7,152.84,0,1,1,1,2,1,1,0,1,1,3,5,1121,3,63,5,3.4,6,3,1,0,0,0,0,0,35.5,1954.1,0.378,27.0,7.2,24,-1,28.8,5.1,2.1,68.0,49.1,48.7,75.4,80.9,4,95.0,37.89,57.05,Moderate Risk
783186,Assam,Nagaon North,Hill Station,2021,4625,5,108.11,0,1,2,0,2,0,0,0,6,0,0,4,450,7,344,3,3.0,8,2,0,0,0,0,0,1,28.6,3618.9,0.159,25.0,4.4,19,-11,38.9,28.3,8.8,75.0,53.4,57.7,57.9,86.49,4,95.0,50.46,60.27,Moderate Risk
783186,Assam,Nagaon North,Hill Station,2022,4671,10,214.09,0,0,2,0,4,1,3,0,1,1,1,8,526,5,350,6,7.3,12,4,0,1,0,1,0,1,25.6,3992.9,0.143,20.2,3.3,28,-15,39.6,8.3,7.1,82.4,89.6,80.8,77.4,73.24,0,100.0,49.2,55.55,Moderate Risk
783186,Assam,Nagaon North,Hill Station,2023,4716,4,84.82,0,3,1,0,0,0,0,0,5,0,1,9,569,5,386,4,3.2,9,1,0,1,0,1,0,0,47.0,3174.2,0.379,22.5,12.0,16,8,39.9,14.4,9.9,70.9,89.4,83.7,93.0,89.4,0,100.0,52.96,61.59,Moderate Risk
783186,Assam,Nagaon North,Hill Station,2024,4761,9,189.04,0,3,2,0,3,0,1,0,7,0,2,5,296,3,263,6,5.1,11,1,2,0,0,0,0,0,13.5,2419.4,0.262,26.1,4.4,20,-11,12.5,22.8,3.5,65.5,33.6,45.1,66.1,76.37,10,95.0,38.57,57.34,Moderate Risk
783203,Assam,Tinsukia South,Border Area,2019,3058,11,359.71,0,2,1,2,5,1,0,0,7,0,7,3,729,3,232,3,3.7,10,0,0,0,0,0,0,0,27.7,3296.2,0.183,28.0,8.7,21,-12,8.4,18.7,3.5,82.8,52.7,32.1,59.1,55.04,46,95.0,35.26,60.34,Moderate Risk
783203,Assam,Tinsukia South,Border Area,2020,3089,17,550.34,0,1,4,0,6,3,3,3,8,0,11,7,634,0,0,3,6.7,12,0,0,1,0,1,0,0,55.5,2206.0,0.342,33.6,19.2,20,0,22.6,9.0,8.8,75.2,26.1,63.9,42.0,31.21,40,100.0,36.22,51.54,Moderate Risk
783203,Assam,Tinsukia South,Border Area,2021,3119,15,480.92,0,1,2,2,6,4,0,0,3,0,7,8,764,0,0,1,4.9,10,0,2,0,0,0,0,0,33.2,3790.3,0.316,37.6,18.5,24,14,26.2,5.7,1.1,84.6,42.4,47.8,65.9,39.88,46,95.0,38.24,55.33,Moderate Risk
783203,Assam,Tinsukia South,Border Area,2022,3150,11,349.21,1,0,0,4,4,2,0,2,4,0,5,6,563,4,263,4,5.6,22,0,2,0,0,0,0,0,58.0,3234.1,0.2,31.2,16.0,28,-5,32.1,15.0,1.4,74.8,35.8,30.2,57.7,56.35,16,95.0,38.83,52.16,Moderate Risk
783203,Assam,Tinsukia South,Border Area,2023,3181,5,157.18,0,1,1,0,0,3,0,0,1,0,7,4,636,3,102,1,5.7,13,0,0,0,0,0,0,0,56.7,3921.1,0.378,34.1,11.2,24,3,26.5,13.7,9.2,79.7,57.4,44.0,36.4,80.35,52,95.0,36.33,71.11,Safe
783203,Assam,Tinsukia South,Border Area,2024,3211,3,93.43,0,0,0,0,1,2,0,2,3,0,10,3,654,2,246,2,4.1,10,0,1,2,0,3,0,0,24.3,900.6,0.208,30.6,10.7,15,18,17.8,3.0,9.6,87.3,48.2,48.7,57.8,88.32,58,100.0,34.07,76.72,Safe
783205,Assam,Tinsukia Market,Border Area,2019,2537,13,512.42,1,1,5,1,2,3,0,2,3,0,10,8,362,2,38,3,3.5,17,0,0,0,0,0,0,0,67.1,3567.5,0.127,36.4,15.6,14,7,29.5,18.1,2.4,80.7,53.7,48.6,56.6,35.95,22,95.0,42.74,47.21,High Risk
783205,Assam,Tinsukia Market,Border Area,2020,2563,7,273.12,0,0,1,1,4,0,1,0,3,0,7,6,707,1,37,5,6.5,10,0,2,0,0,0,0,0,76.0,3437.0,0.132,37.0,15.2,21,6,15.5,8.7,2.4,66.6,48.4,45.9,38.5,65.86,28,95.0,29.72,58.17,Moderate Risk
783205,Assam,Tinsukia Market,Border Area,2021,2588,9,347.76,0,0,2,1,2,2,2,1,3,0,4,7,590,4,93,2,5.2,10,0,2,0,0,0,0,0,69.9,1047.3,0.343,37.2,14.7,11,-15,14.3,17.4,3.1,62.1,57.7,38.9,51.3,56.53,22,95.0,33.31,53.47,Moderate Risk
783205,Assam,Tinsukia Market,Border Area,2022,2614,7,267.79,0,1,3,0,3,0,0,4,9,0,9,4,720,2,149,7,4.2,13,0,0,1,0,2,0,0,29.3,2224.3,0.191,37.2,18.9,27,3,16.0,16.0,2.3,66.0,31.6,50.9,35.0,66.53,22,100.0,33.14,58.2,Moderate Risk
783205,Assam,Tinsukia Market,Border Area,2023,2639,14,530.5,1,1,2,0,8,1,1,1,4,0,9,3,647,4,110,3,3.0,13,0,1,1,0,1,0,0,71.7,1750.2,0.291,36.3,9.9,20,11,31.4,5.2,0.7,60.9,59.8,33.2,45.2,33.69,40,100.0,31.09,51.9,Moderate Risk
783205,Assam,Tinsukia Market,Border Area,2024,2664,10,375.38,0,0,2,0,7,1,0,1,5,0,11,4,711,2,239,3,5.0,6,0,0,1,0,2,0,0,66.5,3884.8,0.265,32.5,18.0,25,3,11.3,14.1,9.0,91.7,39.9,35.2,45.2,53.08,46,100.0,33.86,60.76,Moderate Risk
783206,Assam,Tezpur Central,Hill Station,2019,2550,1,39.22,1,0,0,0,0,0,0,0,0,0,4,9,723,2,146,5,3.4,11,4,0,0,0,0,0,0,25.5,4444.1,0.147,26.6,9.0,27,-17,11.9,6.3,14.6,71.3,73.0,54.3,82.8,95.1,0,95.0,35.84,60.62,Moderate Risk
783206,Assam,Tezpur Central,Hill Station,2020,2576,12,465.84,0,0,2,1,8,1,0,0,0,0,2,9,316,4,101,6,5.5,17,1,2,1,0,1,0,0,37.9,3213.1,0.36,22.6,11.3,21,8,23.8,12.5,10.5,77.9,67.9,85.9,54.5,41.77,0,100.0,43.36,43.96,High Risk
783206,Assam,Tezpur Central,Hill Station,2021,2602,5,192.16,0,1,1,1,2,0,0,0,3,0,1,6,580,4,251,2,6.6,8,0,0,0,0,0,0,0,53.3,2114.6,0.138,22.2,8.9,20,-17,30.0,25.7,13.3,62.2,65.5,69.8,79.3,75.98,28,95.0,49.79,63.72,Moderate Risk
783206,Assam,Tezpur Central,Hill Station,2022,2627,3,114.2,0,0,2,0,1,0,0,0,1,0,2,3,465,2,163,1,6.0,14,2,0,0,0,0,0,0,41.9,3023.2,0.201,27.8,7.6,31,-12,49.0,26.9,2.0,77.9,78.4,53.4,60.0,85.73,52,95.0,52.85,74.64,Safe
783206,Assam,Tezpur Central,Hill Station,2023,2653,5,188.47,0,1,0,0,3,0,1,0,2,0,1,11,433,6,141,2,6.0,12,2,0,0,0,0,0,0,30.8,3322.8,0.146,23.9,9.6,26,9,12.5,6.0,9.1,84.7,77.5,53.1,76.5,76.44,0,95.0,36.76,54.18,Moderate Risk
